Sale_Id;Product_Id;Customer_Id;Salesman_Id;Sale_Amount;Sale_Date
566305;24512345;201845;195;1;2014.05.10
566405;21412345;201845;295;1;2017.08.22
566505;30512345;201845;295;1;2013.10.03
566605;33112345;201845;295;2;2012.09.19
566705;41754321;201845;395;1;2017.12.15
566805;52154321;201845;395;3;2011.06.27
566905;52854321;201845;395;3;2017.12.25
567005;60654321;201845;495;3;2017.07.27
567105;76598765;201845;495;3;2014.04.22
567205;76998765;201845;495;1;2014.06.09
567305;76898765;201845;195;2;2015.05.07
567405;83798765;201845;295;2;2017.12.10
567505;96098765;201845;395;1;2010.09.28
567605;13012345;201846;1101;2;2010.09.20
567705;10312345;201846;1101;1;2017.10.30
567805;23312345;201846;1101;2;2014.09.09
567905;20512345;201846;2101;1;2011.01.01
568005;34012345;201846;2101;1;2013.03.17
568105;35012345;201846;2101;3;2017.06.20
568205;40554321;201846;3101;1;2010.02.16
568305;52454321;201846;3101;2;2010.02.11
568405;54054321;201846;3101;2;2016.11.26
568505;61954321;201846;4101;3;2016.06.12
568605;77098765;201846;4101;1;2013.10.28
568705;72298765;201846;4101;3;2014.02.18
568805;71798765;201846;1101;2;2012.02.28
568905;80198765;201846;2101;1;2012.05.06
569005;96498765;201846;3101;3;2015.10.08
569105;11112345;201847;1102;1;2013.03.23
569205;13612345;201847;1102;3;2016.09.09
569305;23612345;201847;1102;2;2017.05.01
569405;24712345;201847;2102;2;2016.08.02
569505;33312345;201847;2102;3;2017.10.23
569605;32212345;201847;2102;2;2017.07.24
569705;42254321;201847;3102;1;2018.03.21
569805;51354321;201847;3102;1;2015.01.14
569905;52054321;201847;3102;2;2016.11.02
570005;62154321;201847;4102;1;2015.04.28
570105;74398765;201847;4102;1;2013.10.15
570205;73998765;201847;4102;2;2016.12.21
570305;74598765;201847;1102;2;2015.03.03
570405;82598765;201847;2102;2;2017.06.14
570505;92798765;201847;3102;2;2013.07.05
570605;14012345;201848;1103;1;2010.07.30
570705;14212345;201848;1103;1;2016.02.07
570805;23112345;201848;1103;2;2013.03.10
570905;24212345;201848;2103;3;2015.02.08
571005;31712345;201848;2103;1;2010.08.12
571105;34512345;201848;2103;1;2013.07.21
571205;42354321;201848;3103;3;2017.07.03
571305;51854321;201848;3103;3;2016.01.26
571405;53154321;201848;3103;2;2016.06.13
571505;63854321;201848;4103;1;2016.07.03
571605;72198765;201848;4103;3;2013.07.15
571705;72398765;201848;4103;2;2011.11.09
571805;74298765;201848;1103;2;2018.01.16
571905;80198765;201848;2103;1;2015.12.18
572005;95098765;201848;3103;1;2013.11.11
572105;11612345;201849;1104;3;2012.11.13
572205;10612345;201849;1104;1;2015.01.20
572305;24212345;201849;1104;3;2012.11.19
572405;21012345;201849;2104;1;2015.05.18
572505;32912345;201849;2104;2;2015.03.06
572605;33012345;201849;2104;3;2016.06.30
572705;43754321;201849;3104;1;2017.01.15
572805;51554321;201849;3104;2;2017.07.19
572905;52854321;201849;3104;1;2012.10.10
573005;62254321;201849;4104;3;2015.01.31
573105;79498765;201849;4104;2;2011.03.21
573205;79398765;201849;4104;1;2014.12.04
573305;78798765;201849;1104;1;2010.03.27
573405;81098765;201849;2104;2;2011.01.22
573505;90898765;201849;3104;3;2011.04.16
573605;12112345;201850;1105;1;2013.10.19
573705;12012345;201850;1105;1;2010.07.11
573805;21712345;201850;1105;2;2017.04.06
573905;22512345;201850;2105;2;2013.05.19
574005;35012345;201850;2105;3;2015.05.07
574105;31312345;201850;2105;3;2017.12.31
574205;40354321;201850;3105;3;2013.04.15
574305;53154321;201850;3105;3;2010.07.20
574405;50554321;201850;3105;3;2016.04.18
574505;60654321;201850;4105;3;2011.01.06
574605;72498765;201850;4105;1;2014.02.06
574705;73498765;201850;4105;3;2017.11.25
574805;78598765;201850;1105;2;2013.10.15
574905;83098765;201850;2105;3;2015.06.08
575005;97498765;201850;3105;3;2010.02.06
575105;11112345;201851;1111;3;2015.02.24
575205;10712345;201851;1111;3;2017.03.07
575305;22312345;201851;1111;1;2012.07.06
575405;20512345;201851;2111;1;2016.05.10
575505;33312345;201851;2111;2;2017.10.27
575605;34712345;201851;2111;3;2017.04.10
575705;40554321;201851;3111;2;2014.09.02
575805;53654321;201851;3111;1;2016.01.21
575905;52954321;201851;3111;2;2018.04.11
576005;60654321;201851;4111;1;2013.12.22
576105;75998765;201851;4111;1;2015.05.02
576205;78598765;201851;4111;2;2014.10.04
576305;77498765;201851;1111;3;2010.07.12
576405;81898765;201851;2111;2;2017.10.27
576505;97298765;201851;3111;2;2014.01.10
576605;13312345;201852;1112;1;2011.07.02
576705;12312345;201852;1112;1;2016.08.31
576805;22312345;201852;1112;1;2017.08.15
576905;21512345;201852;2112;3;2011.05.29
577005;33612345;201852;2112;3;2012.11.17
577105;30312345;201852;2112;3;2011.10.04
577205;43654321;201852;3112;3;2010.04.08
577305;53654321;201852;3112;3;2010.07.14
577405;54054321;201852;3112;1;2015.01.20
577505;60954321;201852;4112;2;2016.06.10
577605;77898765;201852;4112;1;2014.04.03
577705;79098765;201852;4112;1;2010.01.09
577805;74398765;201852;1112;1;2015.10.27
577905;84798765;201852;2112;1;2013.05.01
578005;95798765;201852;3112;2;2015.02.07
578105;12712345;201853;1113;3;2017.02.17
578205;10212345;201853;1113;1;2017.04.05
578305;21612345;201853;1113;1;2015.11.05
578405;22312345;201853;2113;2;2015.12.27
578505;34212345;201853;2113;2;2015.12.23
578605;31212345;201853;2113;3;2016.02.26
578705;41354321;201853;3113;3;2015.05.18
578805;52354321;201853;3113;3;2011.01.31
578905;51154321;201853;3113;3;2010.03.25
579005;60554321;201853;4113;1;2013.05.11
579105;71698765;201853;4113;3;2015.07.29
579205;76398765;201853;4113;3;2011.11.17
579305;74798765;201853;1113;2;2014.12.14
579405;84398765;201853;2113;1;2012.07.17
579505;92298765;201853;3113;3;2012.09.08
579605;10212345;201854;1114;1;2013.04.02
579705;12212345;201854;1114;2;2010.06.16
579805;24412345;201854;1114;1;2015.03.30
579905;23912345;201854;2114;2;2017.04.14
580005;33912345;201854;2114;2;2018.05.03
580105;34412345;201854;2114;1;2010.09.11
580205;41154321;201854;3114;3;2014.05.18
580305;51654321;201854;3114;3;2013.04.04
580405;51254321;201854;3114;1;2015.07.16
580505;61954321;201854;4114;3;2018.03.14
580605;78898765;201854;4114;1;2013.07.13
580705;71898765;201854;4114;2;2010.07.19
580805;70598765;201854;1114;1;2010.02.26
580905;82198765;201854;2114;2;2012.09.18
581005;97098765;201854;3114;2;2015.12.23
581105;10612345;201855;1115;1;2014.10.13
581205;14112345;201855;1115;3;2010.11.17
581305;20912345;201855;1115;2;2011.07.18
581405;22812345;201855;2115;2;2012.08.02
581505;31512345;201855;2115;1;2016.12.07
581605;32812345;201855;2115;1;2011.07.23
581705;40454321;201855;3115;3;2014.01.19
581805;51454321;201855;3115;3;2014.08.30
581905;52054321;201855;3115;2;2017.12.29
582005;61754321;201855;4115;2;2015.10.19
582105;70598765;201855;4115;1;2016.03.22
582205;76598765;201855;4115;3;2010.07.01
582305;78098765;201855;1115;2;2017.08.29
582405;83698765;201855;2115;2;2010.04.09
582505;90298765;201855;3115;3;2010.07.27
582605;10912345;201856;1121;3;2011.06.12
582705;14412345;201856;1121;1;2017.11.28
582805;22112345;201856;1121;3;2015.05.27
582905;22812345;201856;2121;3;2010.01.27
583005;31112345;201856;2121;1;2012.05.02
583105;32412345;201856;2121;3;2015.02.09
583205;41354321;201856;3121;3;2016.06.10
583305;51354321;201856;3121;1;2016.09.07
583405;53554321;201856;3121;2;2011.08.31
583505;61754321;201856;4121;3;2016.12.06
583605;78598765;201856;4121;3;2016.02.02
583705;75798765;201856;4121;2;2014.01.02
583805;75398765;201856;1121;1;2013.04.20
583905;84098765;201856;2121;2;2016.06.21
584005;96398765;201856;3121;1;2018.04.15
584105;10312345;201857;1122;2;2016.01.20
584205;11212345;201857;1122;2;2013.01.05
584305;21112345;201857;1122;2;2015.07.05
584405;22612345;201857;2122;1;2013.06.25
584505;31412345;201857;2122;3;2016.05.03
584605;34912345;201857;2122;2;2015.05.04
584705;43054321;201857;3122;1;2015.10.24
584805;51054321;201857;3122;3;2012.07.09
584905;52754321;201857;3122;2;2011.11.22
585005;61654321;201857;4122;1;2015.02.11
585105;70598765;201857;4122;1;2010.10.26
585205;72898765;201857;4122;2;2013.05.16
585305;74298765;201857;1122;3;2013.04.08
585405;82698765;201857;2122;2;2017.04.12
585505;91098765;201857;3122;2;2010.10.11
585605;14012345;201858;1123;3;2017.02.07
585705;14212345;201858;1123;1;2016.03.13
585805;24712345;201858;1123;1;2013.01.25
585905;21712345;201858;2123;3;2013.04.09
586005;33612345;201858;2123;1;2012.08.07
586105;30612345;201858;2123;1;2015.03.08
586205;42154321;201858;3123;2;2015.07.17
586305;51254321;201858;3123;1;2013.08.13
586405;50954321;201858;3123;2;2017.07.13
586505;60754321;201858;4123;2;2015.12.05
586605;77798765;201858;4123;1;2012.07.02
586705;76798765;201858;4123;2;2011.09.23
586805;72098765;201858;1123;2;2013.07.13
586905;82598765;201858;2123;1;2013.06.24
587005;94598765;201858;3123;1;2013.06.09
587105;12012345;201859;1124;3;2013.04.13
587205;14712345;201859;1124;1;2016.01.01
587305;21912345;201859;1124;2;2016.04.18
587405;24512345;201859;2124;3;2015.07.17
587505;30312345;201859;2124;1;2012.10.22
587605;31812345;201859;2124;1;2016.07.05
587705;43154321;201859;3124;2;2016.11.15
587805;52754321;201859;3124;3;2011.07.19
587905;51154321;201859;3124;3;2018.01.22
588005;60154321;201859;4124;1;2017.03.19
588105;79198765;201859;4124;2;2017.02.01
588205;72798765;201859;4124;1;2018.04.22
588305;70698765;201859;1124;3;2011.11.06
588405;83498765;201859;2124;2;2010.09.17
588505;91898765;201859;3124;2;2017.06.16
588605;12212345;201860;1125;2;2010.10.25
588705;10212345;201860;1125;2;2013.08.18
588805;23512345;201860;1125;3;2010.10.03
588905;24512345;201860;2125;1;2014.10.15
589005;34212345;201860;2125;2;2017.06.05
589105;34812345;201860;2125;3;2014.04.06
589205;44054321;201860;3125;3;2010.03.11
589305;53454321;201860;3125;3;2010.09.18
589405;50654321;201860;3125;1;2013.02.10
589505;61154321;201860;4125;3;2010.09.20
589605;71498765;201860;4125;2;2017.04.10
589705;71698765;201860;4125;1;2012.04.19
589805;79998765;201860;1125;3;2015.05.22
589905;82098765;201860;2125;2;2013.10.25
590005;92998765;201860;3125;1;2012.02.29
590105;14412345;201861;1131;2;2015.11.28
590205;14212345;201861;1131;1;2015.05.04
590305;23612345;201861;1131;2;2011.09.01
590405;22812345;201861;2131;1;2017.08.26
590505;32112345;201861;2131;3;2010.05.01
590605;32812345;201861;2131;1;2017.09.05
590705;40854321;201861;3131;3;2011.02.07
590805;50454321;201861;3131;3;2016.05.23
590905;51954321;201861;3131;1;2011.04.11
591005;61154321;201861;4131;2;2010.05.15
591105;79398765;201861;4131;3;2013.09.30
591205;75398765;201861;4131;1;2017.10.08
591305;74298765;201861;1131;1;2017.11.25
591405;82398765;201861;2131;3;2014.12.08
591505;98098765;201861;3131;2;2011.10.07
591605;10712345;201862;1132;1;2015.08.11
591705;11412345;201862;1132;1;2016.08.29
591805;20912345;201862;1132;2;2018.03.25
591905;24612345;201862;2132;3;2010.09.21
592005;30212345;201862;2132;3;2014.07.11
592105;34612345;201862;2132;1;2017.03.04
592205;41654321;201862;3132;3;2015.11.23
592305;51554321;201862;3132;3;2015.07.30
592405;50154321;201862;3132;1;2017.10.31
592505;61354321;201862;4132;3;2018.01.31
592605;71598765;201862;4132;2;2013.12.01
592705;70698765;201862;4132;3;2014.11.28
592805;79998765;201862;1132;3;2017.12.21
592905;82398765;201862;2132;1;2013.11.06
593005;90398765;201862;3132;1;2017.02.18
593105;10112345;201863;1133;2;2016.01.20
593205;11912345;201863;1133;2;2010.05.11
593305;24212345;201863;1133;3;2011.07.26
593405;21212345;201863;2133;2;2011.12.23
593505;35112345;201863;2133;1;2011.12.27
593605;33012345;201863;2133;1;2017.12.25
593705;42854321;201863;3133;2;2014.07.13
593805;53354321;201863;3133;1;2012.09.30
593905;53354321;201863;3133;2;2014.03.02
594005;60254321;201863;4133;1;2011.04.01
594105;73398765;201863;4133;1;2016.05.02
594205;78498765;201863;4133;3;2015.12.29
594305;73098765;201863;1133;1;2015.06.14
594405;82998765;201863;2133;1;2015.08.29
594505;94398765;201863;3133;1;2010.09.25
594605;14412345;201864;1134;1;2013.04.09
594705;14312345;201864;1134;1;2012.01.18
594805;20912345;201864;1134;1;2017.02.08
594905;21712345;201864;2134;3;2017.04.03
595005;30812345;201864;2134;3;2010.03.10
595105;33312345;201864;2134;3;2010.10.23
595205;43854321;201864;3134;2;2014.11.25
595305;53654321;201864;3134;3;2010.12.03
595405;53754321;201864;3134;2;2015.04.01
595505;60854321;201864;4134;2;2014.12.29
595605;70598765;201864;4134;1;2015.10.31
595705;77898765;201864;4134;2;2017.06.20
595805;75798765;201864;1134;2;2017.04.19
595905;83098765;201864;2134;2;2010.04.23
596005;90998765;201864;3134;2;2014.10.02
596105;10412345;201865;1135;2;2017.10.20
596205;11612345;201865;1135;3;2015.10.31
596305;22212345;201865;1135;2;2010.03.30
596405;24312345;201865;2135;3;2017.06.06
596505;31112345;201865;2135;1;2015.07.06
596605;32612345;201865;2135;3;2017.06.09
596705;42354321;201865;3135;2;2012.05.10
596805;52454321;201865;3135;1;2010.03.05
596905;52654321;201865;3135;2;2015.09.18
597005;61954321;201865;4135;1;2011.05.31
597105;75798765;201865;4135;2;2013.05.26
597205;70798765;201865;4135;1;2013.05.29
597305;70798765;201865;1135;3;2015.09.02
597405;82498765;201865;2135;2;2017.06.05
597505;96798765;201865;3135;2;2017.07.19
597605;12712345;201866;1141;1;2015.05.03
597705;12612345;201866;1141;2;2011.03.13
597805;23912345;201866;1141;3;2015.03.21
597905;23712345;201866;2141;2;2015.07.12
598005;31612345;201866;2141;1;2012.02.26
598105;31712345;201866;2141;2;2015.07.07
598205;42154321;201866;3141;2;2016.03.19
598305;52954321;201866;3141;3;2010.07.08
598405;52754321;201866;3141;1;2017.11.09
598505;62954321;201866;4141;3;2013.10.28
598605;79898765;201866;4141;2;2015.10.19
598705;79298765;201866;4141;3;2011.07.25
598805;77798765;201866;1141;1;2012.07.04
598905;82598765;201866;2141;3;2014.05.06
599005;91098765;201866;3141;3;2014.10.17
599105;13012345;201867;1142;2;2011.11.02
599205;10712345;201867;1142;3;2012.05.02
599305;23712345;201867;1142;1;2014.01.13
599405;23012345;201867;2142;1;2014.12.06
599505;32612345;201867;2142;1;2010.04.15
599605;34312345;201867;2142;2;2015.09.18
599705;43154321;201867;3142;1;2012.04.06
599805;52354321;201867;3142;3;2015.01.10
599905;51454321;201867;3142;1;2014.07.16
5100005;63554321;201867;4142;1;2014.02.03
5100105;78498765;201867;4142;1;2016.06.15
5100205;77298765;201867;4142;2;2013.05.05
5100305;73598765;201867;1142;1;2010.03.23
5100405;80298765;201867;2142;2;2017.10.25
5100505;97198765;201867;3142;1;2017.05.15
5100605;14512345;201868;1143;3;2017.01.02
5100705;12412345;201868;1143;1;2010.09.16
5100805;24812345;201868;1143;1;2015.02.02
5100905;22012345;201868;2143;2;2017.05.07
5101005;31012345;201868;2143;1;2012.10.01
5101105;34712345;201868;2143;2;2016.04.21
5101205;41154321;201868;3143;3;2010.08.12
5101305;52154321;201868;3143;1;2010.09.15
5101405;52454321;201868;3143;3;2017.12.24
5101505;63654321;201868;4143;3;2015.07.23
5101605;75498765;201868;4143;2;2014.11.25
5101705;71198765;201868;4143;1;2016.02.24
5101805;75098765;201868;1143;2;2015.02.15
5101905;80998765;201868;2143;1;2015.03.29
5102005;91798765;201868;3143;2;2011.11.16
5102105;11612345;201869;1144;3;2015.11.16
5102205;14412345;201869;1144;1;2015.08.03
5102305;23412345;201869;1144;2;2017.12.15
5102405;23412345;201869;2144;3;2013.08.03
5102505;30812345;201869;2144;1;2014.08.18
5102605;34512345;201869;2144;2;2012.04.26
5102705;40154321;201869;3144;1;2011.09.17
5102805;53954321;201869;3144;2;2014.03.03
5102905;50154321;201869;3144;2;2013.10.23
5103005;62154321;201869;4144;1;2016.05.10
5103105;72798765;201869;4144;1;2012.03.16
5103205;71698765;201869;4144;2;2016.08.16
5103305;73598765;201869;1144;1;2016.03.07
5103405;81398765;201869;2144;2;2011.06.11
5103505;92998765;201869;3144;3;2011.03.14
5103605;14112345;201870;1145;2;2010.04.11
5103705;13312345;201870;1145;1;2017.07.08
5103805;24912345;201870;1145;2;2013.03.10
5103905;22312345;201870;2145;2;2011.04.06
5104005;32812345;201870;2145;3;2012.10.22
5104105;34412345;201870;2145;1;2011.05.03
5104205;40254321;201870;3145;2;2016.11.26
5104305;52454321;201870;3145;2;2010.03.08
5104405;51654321;201870;3145;1;2011.01.25
5104505;63054321;201870;4145;3;2014.06.08
5104605;74698765;201870;4145;3;2014.07.21
5104705;77798765;201870;4145;3;2011.09.29
5104805;70398765;201870;1145;2;2014.07.08
5104905;84998765;201870;2145;2;2011.05.22
5105005;92598765;201870;3145;2;2011.07.08
5105105;13712345;201871;1151;3;2014.03.12
5105205;10812345;201871;1151;3;2017.12.20
5105305;21512345;201871;1151;1;2014.06.12
5105405;21112345;201871;2151;3;2012.04.30
5105505;33412345;201871;2151;2;2016.12.21
5105605;34112345;201871;2151;1;2013.04.09
5105705;41754321;201871;3151;3;2017.10.11
5105805;51254321;201871;3151;3;2014.03.26
5105905;53154321;201871;3151;3;2016.08.23
5106005;61954321;201871;4151;2;2011.03.23
5106105;71598765;201871;4151;3;2013.12.01
5106205;72198765;201871;4151;3;2016.08.12
5106305;72698765;201871;1151;1;2014.07.29
5106405;84698765;201871;2151;1;2010.09.14
5106505;92298765;201871;3151;2;2012.01.25
5106605;14412345;201872;1152;3;2012.12.13
5106705;10912345;201872;1152;1;2014.12.23
5106805;24912345;201872;1152;1;2015.05.06
5106905;20312345;201872;2152;2;2016.05.31
5107005;34612345;201872;2152;3;2010.05.21
5107105;32812345;201872;2152;2;2015.10.10
5107205;40554321;201872;3152;2;2016.12.03
5107305;50654321;201872;3152;2;2011.07.03
5107405;50454321;201872;3152;3;2011.05.03
5107505;63954321;201872;4152;3;2010.03.23
5107605;79098765;201872;4152;2;2013.11.05
5107705;78698765;201872;4152;1;2017.02.27
5107805;72298765;201872;1152;3;2013.07.24
5107905;83698765;201872;2152;3;2010.05.12
5108005;93998765;201872;3152;2;2016.11.02
5108105;14312345;201873;1153;1;2010.05.20
5108205;13512345;201873;1153;2;2011.05.10
5108305;23412345;201873;1153;3;2011.12.08
5108405;24112345;201873;2153;1;2011.01.26
5108505;31412345;201873;2153;1;2013.05.10
5108605;30612345;201873;2153;3;2014.12.14
5108705;41554321;201873;3153;1;2014.11.25
5108805;50654321;201873;3153;3;2010.03.03
5108905;51654321;201873;3153;1;2016.01.23
5109005;63754321;201873;4153;1;2016.05.13
